ts,voltage,capacity
1583403445.763856,3.51375,1.06640625
1583403455.775213,3.51,1.06640625
1583403465.7865083,3.5125,1.06640625
1583403475.7979019,3.51375,1.06640625
1583403485.8093047,3.515,1.06640625
1583403495.8181796,3.515,1.08203125
1583403505.8281605,3.515,1.08203125
1583403515.839536,3.51625,1.08203125
1583403525.8509095,3.515,1.08203125
1583403535.8622818,3.51625,1.1015625
1583403545.873651,3.515,1.1015625
1583403555.8850074,3.5175,1.1015625
1583403565.8963873,3.5175,1.1015625
1583403575.9077752,3.5175,1.1171875
1583403585.9181921,3.51875,1.1171875
1583403595.9296174,3.51625,1.1171875
1583403605.9382093,3.51875,1.1171875
1583403615.949625,3.5175,1.1328125
1583403625.9609995,3.52,1.1328125
1583403635.9723792,3.5175,1.1328125
1583403645.9837494,3.52,1.1484375
1583403655.995106,3.52,1.1484375
1583403666.0064662,3.52125,1.1484375
1583403676.0081558,3.52,1.1484375
1583403686.0195315,3.5225,1.16796875
1583403696.02826,3.5225,1.16796875
1583403706.0397565,3.5225,1.16796875
1583403716.0511262,3.5225,1.16796875
1583403726.062499,3.52375,1.18359375
1583403736.073871,3.52375,1.18359375
1583403746.078173,3.5225,1.18359375
1583403756.0895476,3.525,1.18359375
1583403766.1009045,3.5225,1.19921875
1583403776.1122851,3.525,1.19921875
1583403786.1181612,3.52625,1.19921875
1583403796.1295297,3.525,1.21484375
1583403806.1408865,3.5275,1.21484375
1583403816.1522706,3.5275,1.21484375
1583403826.1636443,3.5275,1.21484375
1583403836.174993,3.525,1.234375
1583403846.186271,3.5275,1.234375
1583403856.1895864,3.52625,1.234375
1583403866.1981542,3.53,1.25
1583403876.2096393,3.53,1.25
1583403886.2209249,3.53,1.25
1583403896.2282398,3.53,1.25
1583403906.238166,3.53,1.265625
1583403916.24956,3.53,1.265625
1583403926.2609313,3.53,1.265625
1583403936.2722898,3.5325,1.28125
1583403946.281322,3.52875,1.28125
1583403956.283468,3.5325,1.28125
1583403966.285857,3.5325,1.30078125
1583403976.2880025,3.53375,1.30078125
1583403986.2982037,3.53,1.30078125
1583403996.3100867,3.535,1.30078125
1583404006.3214896,3.535,1.31640625
1583404016.3281653,3.53375,1.31640625
1583404026.3377671,3.535,1.31640625
1583404036.3399217,3.5325,1.33203125
1583404046.341978,3.53625,1.33203125
1583404056.34417,3.53625,1.33203125
1583404066.3463416,3.5375,1.34765625
1583404076.3485837,3.5375,1.34765625
1583404086.3504403,3.535,1.34765625
1583404096.3525453,3.5375,1.34765625
1583404106.3581717,3.5375,1.3671875
1583404116.3695652,3.53875,1.3671875
1583404126.38108,3.5375,1.3671875
1583404136.392452,3.53625,1.3828125
1583404146.4038186,3.54,1.3828125
1583404156.4151816,3.54,1.3828125
1583404166.418152,3.54,1.3828125
1583404176.4295237,3.53875,1.3984375
1583404186.4409163,3.5425,1.3984375
1583404196.4523458,3.5425,1.3984375
1583404206.4637148,3.5425,1.4140625
1583404216.475087,3.5425,1.4140625
1583404226.4864595,3.5425,1.4140625
1583404236.4978116,3.53875,1.43359375
1583404246.5090945,3.54375,1.43359375
1583404256.520461,3.5425,1.43359375
1583404266.5318224,3.545,1.44921875
1583404276.5382428,3.545,1.44921875
1583404286.549624,3.545,1.44921875
1583404296.560992,3.545,1.44921875
1583404306.5723665,3.54625,1.46484375
1583404316.5781639,3.5475,1.46484375
1583404326.5895367,3.545,1.46484375
1583404336.600897,3.5475,1.48046875
1583404346.6122637,3.545,1.48046875
1583404356.623631,3.5475,1.48046875
1583404366.6281674,3.54875,1.5
1583404376.6395643,3.55,1.5
1583404386.6509204,3.55,1.5
1583404396.6622946,3.55,1.515625
1583404406.673658,3.55,1.515625
1583404416.685025,3.54875,1.515625
1583404426.6963906,3.55125,1.515625
1583404436.6981535,3.54875,1.53125
1583404446.7095137,3.5525,1.53125
1583404456.7181492,3.5525,1.53125
1583404466.7295103,3.5525,1.546875
