ts,voltage,capacity
1575627863.4065177,3.7225,8.9609375
1575627873.4179242,3.7225,8.9609375
1575627883.4293103,3.72375,9.22265625
1575627893.4405842,3.7225,9.22265625
1575627903.451882,3.72375,9.22265625
1575627913.4632826,3.72375,9.22265625
1575627923.474571,3.72375,9.22265625
1575627933.4859667,3.725,9.22265625
1575627943.497351,3.725,9.22265625
1575627953.5037637,3.725,9.22265625
1575627963.5151649,3.725,9.22265625
1575627973.5265622,3.725,9.48046875
1575627983.5379374,3.72625,9.48046875
1575627993.5492725,3.72625,9.48046875
1575628003.553708,3.72625,9.48046875
1575628013.565092,3.7275,9.48046875
1575628023.5764773,3.7275,9.48046875
1575628033.5878642,3.7275,9.48046875
1575628043.5936663,3.7275,9.48046875
1575628053.6049452,3.7275,9.48046875
1575628063.6163316,3.7275,9.73828125
1575628073.627747,3.7275,9.73828125
1575628083.639102,3.72875,9.73828125
1575628093.6504717,3.73,9.73828125
1575628103.6617668,3.73,9.73828125
1575628113.6731617,3.73,9.73828125
1575628123.6845496,3.73,9.73828125
1575628133.6937022,3.73,9.73828125
1575628143.7050793,3.73,9.99609375
1575628153.7164812,3.73125,9.99609375
1575628163.7278817,3.73125,9.99609375
1575628173.7392852,3.73125,9.99609375
1575628183.7506511,3.7325,9.99609375
1575628193.7537265,3.7325,9.99609375
1575628203.7651021,3.7325,9.99609375
1575628213.776407,3.7325,9.99609375
1575628223.7876964,3.7325,9.99609375
1575628233.7937233,3.7325,10.2578125
1575628243.8038142,3.73375,10.2578125
1575628253.81523,3.73375,10.2578125
1575628263.8266292,3.735,10.2578125
1575628273.8380063,3.735,10.2578125
1575628283.8493886,3.735,10.2578125
1575628293.8607545,3.735,10.2578125
1575628303.8720386,3.735,10.2578125
1575628313.8834374,3.73625,10.515625
1575628323.894857,3.73625,10.515625
1575628333.9062471,3.7375,10.515625
1575628343.913715,3.7375,10.515625
1575628353.9237144,3.7375,10.515625
1575628363.9350755,3.7375,10.515625
1575628373.9463725,3.7375,10.515625
1575628383.9577749,3.7375,10.7734375
1575628393.9683022,3.73875,10.7734375
1575628403.9799945,3.73875,10.7734375
1575628413.9913874,3.74,10.7734375
1575628423.993703,3.74,10.7734375
1575628434.0050845,3.74,10.7734375
1575628444.0137026,3.74,10.7734375
1575628454.025092,3.74,10.7734375
1575628464.0364833,3.74125,11.03125
1575628474.0478835,3.74125,11.03125
1575628484.0537872,3.7425,11.03125
1575628494.065181,3.7425,11.03125
1575628504.0737112,3.7425,11.03125
1575628514.0850775,3.7425,11.03125
1575628524.0963435,3.7425,11.03125
1575628534.10764,3.7425,11.29296875
1575628544.1190288,3.7425,11.29296875
1575628554.13041,3.745,11.29296875
1575628564.141719,3.745,11.29296875
1575628574.1437192,3.745,11.29296875
1575628584.153713,3.745,11.29296875
1575628594.1651292,3.745,11.29296875
1575628604.1765301,3.745,11.55078125
1575628614.1879232,3.74625,11.55078125
1575628624.1993062,3.74625,11.55078125
1575628634.2107065,3.7475,11.55078125
1575628644.2220986,3.7475,11.55078125
1575628654.2334874,3.7475,11.55078125
1575628664.2437057,3.7475,11.55078125
1575628674.255949,3.74875,11.80859375
1575628684.2637486,3.74875,11.80859375
1575628694.275088,3.74875,11.80859375
1575628704.2837102,3.75,11.80859375
1575628714.2937262,3.75,11.80859375
1575628724.3050315,3.75,11.80859375
1575628734.3164232,3.75,11.80859375
1575628744.3278162,3.75,12.06640625
1575628754.3392177,3.75125,12.06640625
1575628764.3506124,3.75125,12.06640625
1575628774.3537593,3.7525,12.06640625
1575628784.365136,3.7525,12.06640625
1575628794.3765383,3.7525,12.06640625
1575628804.3879452,3.7525,12.328125
1575628814.3993382,3.7525,12.328125
1575628824.4107366,3.75375,12.328125
1575628834.4221222,3.75375,12.328125
1575628844.4334967,3.755,12.328125
1575628854.444866,3.755,12.328125
1575628864.4562376,3.755,12.328125
1575628874.4675508,3.75625,12.5859375
1575628884.4737031,3.755,12.5859375
1575628894.4850912,3.75625,12.5859375
1575628904.4937966,3.75625,12.5859375
1575628914.5051925,3.7575,12.5859375
1575628924.5165913,3.7575,12.5859375
