ts,voltage,capacity
1575567927.4649074,4.04625,84.62109375
1575567937.4763114,4.0475,84.48046875
1575567947.485209,4.0475,84.48046875
1575567957.4965875,4.0475,84.48046875
1575567967.507239,4.035,84.48046875
1575567977.5187588,4.0475,84.48046875
1575567987.5301623,4.0475,84.48046875
1575567997.5379548,4.045,84.48046875
1575568007.5497253,4.0475,84.48046875
1575568017.561139,4.045,84.48046875
1575568027.5725396,4.0475,84.48046875
1575568037.5751793,4.0475,84.48046875
1575568047.5864763,4.0475,84.48046875
1575568057.5952864,4.0475,84.48046875
1575568067.6067207,4.0475,84.3359375
1575568077.6181247,4.0475,84.3359375
1575568087.629559,4.045,84.3359375
1575568097.6409636,4.0475,84.3359375
1575568107.6523247,4.045,84.3359375
1575568117.6636155,4.0475,84.3359375
1575568127.6749902,4.0325,84.3359375
1575568137.6862988,4.0475,84.3359375
1575568147.6952302,4.04625,84.3359375
1575568157.705246,4.04625,84.3359375
1575568167.7165885,4.04625,84.3359375
1575568177.7279873,4.04625,84.3359375
1575568187.7393818,4.0475,84.3359375
1575568197.7507489,4.0425,84.3359375
1575568207.7620487,4.04625,84.3359375
1575568217.7734425,4.045,84.3359375
1575568227.7848349,4.04625,84.171875
1575568237.7951796,4.04625,84.171875
1575568247.8064783,4.045,84.171875
1575568257.8152757,4.045,84.171875
1575568267.826679,4.045,84.171875
1575568277.8380938,4.04625,84.171875
1575568287.8451679,4.03,84.171875
1575568297.8564768,4.045,84.171875
1575568307.867866,4.04375,84.171875
1575568317.8752315,4.045,84.171875
1575568327.886511,4.045,84.171875
1575568337.897806,4.0425,84.171875
1575568347.905282,4.045,84.171875
1575568357.9166956,4.045,84.171875
1575568367.9281054,4.045,84.0078125
1575568377.9394913,4.045,84.0078125
1575568387.9509015,4.045,84.0078125
1575568397.9622927,4.045,84.0078125
1575568407.9736874,4.045,84.0078125
1575568417.98507,4.0425,84.0078125
1575568427.9964118,4.045,84.0078125
1575568438.005209,4.045,84.0078125
1575568448.0165713,4.0325,84.0078125
1575568458.0278997,4.045,84.0078125
1575568468.0393147,4.045,84.0078125
1575568478.0507917,4.045,84.0078125
1575568488.0553021,4.0425,84.0078125
1575568498.066589,4.045,84.0078125
1575568508.077992,4.0425,84.0078125
1575568518.0893776,4.045,84.0078125
1575568528.100772,4.045,83.84765625
1575568538.1121757,4.0425,83.84765625
1575568548.1152852,4.045,83.84765625
1575568558.1266963,4.0425,83.84765625
1575568568.1380913,4.045,83.84765625
1575568578.1494849,4.0425,83.84765625
1575568588.160877,4.045,83.84765625
1575568598.1722796,4.0425,83.84765625
1575568608.1836474,4.03,83.84765625
1575568618.194929,4.04,83.84765625
1575568628.2062376,4.04375,83.84765625
1575568638.2152655,4.0425,83.84765625
1575568648.226586,4.04375,83.84765625
1575568658.2379844,4.04375,83.84765625
1575568668.2493799,4.04375,83.84765625
1575568678.260777,4.04375,83.84765625
1575568688.2721748,4.0425,83.68359375
1575568698.2835743,4.04375,83.68359375
1575568708.2949712,4.04125,83.68359375
1575568718.3063703,4.0425,83.68359375
1575568728.3152227,4.0425,83.68359375
1575568738.3266115,4.0425,83.68359375
1575568748.3352726,4.0425,83.68359375
1575568758.3466787,4.0425,83.68359375
1575568768.3580544,4.03,83.68359375
1575568778.3693588,4.04125,83.68359375
1575568788.3807616,4.0425,83.68359375
1575568798.3852446,4.04125,83.68359375
1575568808.388317,4.0425,83.68359375
1575568818.3997245,4.0425,83.68359375
1575568828.411128,4.0425,83.68359375
1575568838.415274,4.0425,83.68359375
1575568848.42676,4.0425,83.51953125
1575568858.4381735,4.0425,83.51953125
1575568868.4495742,4.04,83.51953125
1575568878.460986,4.0425,83.51953125
1575568888.4723825,4.0425,83.51953125
1575568898.4837768,4.0425,83.51953125
1575568908.49517,4.04,83.51953125
1575568918.506573,4.0425,83.51953125
1575568928.5179543,4.0275,83.51953125
1575568938.5292504,4.0425,83.51953125
1575568948.5406559,4.0425,83.51953125
1575568958.5527654,4.0425,83.51953125
1575568968.5642478,4.0425,83.51953125
1575568978.5756407,4.04,83.51953125
1575568988.5870402,4.0425,83.51953125
1575568998.5984163,4.03875,83.51953125
1575569008.6097054,4.04125,83.51953125
1575569018.6211116,4.04125,83.35546875
1575569028.6324968,4.04125,83.35546875
1575569038.6353014,4.04125,83.35546875
1575569048.6467235,4.04125,83.35546875
1575569058.6581059,4.04,83.35546875
1575569068.6694925,4.04,83.35546875
1575569078.680865,4.04125,83.35546875
1575569088.685248,4.025,83.35546875
1575569098.6966898,4.04125,83.35546875
1575569108.7080972,4.04,83.35546875
1575569118.7152157,4.04,83.35546875
1575569128.7252288,4.04,83.35546875
1575569138.7366405,4.04,83.35546875
1575569148.7480435,4.04,83.35546875
1575569158.759454,4.04,83.35546875
1575569168.7708535,4.04,83.35546875
1575569178.7822587,4.04,83.35546875
1575569188.7936637,4.04,83.1953125
1575569198.8050804,4.0375,83.1953125
1575569208.8165176,4.04,83.1953125
1575569218.8279266,4.04,83.1953125
1575569228.8393066,4.04,83.1953125
1575569238.8453104,4.04,83.1953125
1575569248.8567605,4.0275,83.1953125
1575569258.86812,4.04,83.1953125
1575569268.879526,4.03875,83.1953125
1575569278.8909352,4.04,83.1953125
1575569288.9023297,4.0375,83.1953125
1575569298.9137204,4.04,83.1953125
1575569308.9251714,4.04,83.1953125
1575569318.936566,4.04,83.1953125
1575569328.945228,4.04,83.1953125
1575569338.9566298,4.04,83.1953125
1575569348.9683022,4.03875,83.1953125
1575569358.979701,4.0375,83.03125
1575569368.985307,4.03875,83.03125
1575569378.9966843,4.03625,83.03125
1575569389.0079877,4.03875,83.03125
1575569399.0193932,4.0375,83.03125
1575569409.0251884,4.025,83.03125
1575569419.0352218,4.0375,83.03125
1575569429.0466068,4.0375,83.03125
1575569439.0576608,4.0375,83.03125
1575569449.0692582,4.03625,83.03125
1575569459.0806544,4.0375,83.03125
1575569469.0920403,4.0375,83.03125
1575569479.10343,4.0375,83.03125
1575569489.1148117,4.03625,83.03125
1575569499.1262,4.0375,83.03125
1575569509.1352122,4.0375,83.03125
1575569519.1466038,4.0375,83.03125
1575569529.1552663,4.0375,82.8671875
1575569539.1666565,4.0375,82.8671875
1575569549.1780233,4.0375,82.8671875
1575569559.1894085,4.035,82.8671875
1575569569.20084,4.025,82.8671875
1575569579.2121818,4.035,82.8671875
1575569589.223453,4.0375,82.8671875
1575569599.2348518,4.0375,82.8671875
1575569609.2462451,4.0375,82.8671875
1575569619.2552044,4.035,82.8671875
1575569629.2665875,4.03625,82.8671875
1575569639.2779753,4.03625,82.8671875
1575569649.2893739,4.035,82.8671875
1575569659.300779,4.0375,82.8671875
1575569669.3121355,4.03375,82.8671875
1575569679.323426,4.03625,82.8671875
1575569689.3348155,4.035,82.703125
1575569699.3462074,4.035,82.703125
1575569709.3551662,4.035,82.703125
1575569719.3664553,4.035,82.703125
1575569729.3751822,4.0225,82.703125
1575569739.3864777,4.035,82.703125
1575569749.3978753,4.035,82.703125
1575569759.4092882,4.035,82.703125
1575569769.4205768,4.035,82.703125
1575569779.4319496,4.03375,82.703125
1575569789.4433327,4.035,82.703125
1575569799.4546957,4.035,82.703125
1575569809.4659789,4.035,82.703125
1575569819.4752114,4.035,82.703125
1575569829.4865813,4.0325,82.703125
1575569839.497974,4.035,82.703125
1575569849.5093625,4.0325,82.703125
1575569859.5207508,4.035,82.54296875
1575569869.532113,4.0325,82.54296875
1575569879.5433977,4.035,82.54296875
